Year,Conference,Filename,Title,Authors,G1,G2,G3,G4,G5,G6,G7,T1,T2,Q1,Q2,Q3,Flag_Grad,Flag_HighQ,Flag_WB,Flag_NoEcon,Flag_NoCode,Flag_NoReal,Traditional_Score
2024,IEEE,313000a065.pdf,"It’s Simplex! Disaggregating Measures to Improve Certified Robustness Andrew C. Cullen∗‡, Paul Montague†, Shijie Liu∗, Sarah M. Erfani∗, and Benjamin ","It’s Simplex! Disaggregating Measures to Improve Certified Robustness Andrew C. Cullen∗‡, Paul Montague†, Shijie Liu∗, Sarah M. Erfani∗, and Benjamin I.P. Rubinstein∗, ∗School of Computing and Informa",def,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2024,IEEE,313000a068.pdf,"BounceAttack: A Query-Efﬁcient Decision-based Adversarial Attack by Bouncing into the Wild Jie Wan1†, Jianhao Fu1†, Lijin Wang1, Ziqi Yang1,2∗ 1Zhejia","into the Wild Jie Wan1†, Jianhao Fu1†, Lijin Wang1, Ziqi Yang1,2∗ 1Zhejiang University 2ZJU-Hangzhou Global Scientiﬁc and Technological Innovation Center {wanjie, 3180102970, wanglijin, yangziqi }@zju",atk,Evasion,DL,Images,YES,YES,NO,Black-box,,NO,High,Low,0,1,0,0,0,1,2
2024,IEEE,313000a072.pdf,Test-Time Poisoning Attacks Against Test-Time Adaptation Models Tianshuo Cong1Xinlei He2Yun Shen3Yang Zhang2 1Tsinghua University2CISPA Helmholtz Cent,Test-Time Poisoning Attacks Against Test-Time Adaptation Models Tianshuo Cong1Xinlei He2Yun Shen3Yang Zhang2 1Tsinghua University2CISPA Helmholtz Center for Information Security3NetApp Abstract —Deplo,atk,Poisoning,DL,Images,YES,YES,NO,Gray-box,Partial,YES,Low,Low,1,0,0,0,0,1,2
2024,IEEE,Backdooring_Multimodal_Learning.pdf,"Backdooring Multimodal Learning Xingshuo Han†, Yutong Wu†, Qingjie Zhang‡, Yuan Zhou†∗, Yuan Xu†, Han Qiu‡§, Guowen Xu†, Tianwei Zhang† †Nanyang Techn","Xingshuo Han†, Yutong Wu†, Qingjie Zhang‡, Yuan Zhou†∗, Yuan Xu†, Han Qiu‡§, Guowen Xu†, Tianwei Zhang† †Nanyang Technological University, {xingshuo001, yutong002}@e.ntu.edu.sg, {y.zhou, xu.yuan, guow",atk,Poisoning,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2024,IEEE,BadVFL_Backdoor_Attacks_in_Vertical_Federated_Learning.pdf,BadVFL: Backdoor Attacks in Vertical Federated Learning Mohammad Naseri Flower Labs University College London mohammad.naseri.19@ucl.ac.ukY ufei Han I,Mohammad Naseri Flower Labs University College London mohammad.naseri.19@ucl.ac.ukY ufei Han INRIA Rennes,atk,Poisoning,DL,Images,YES,NO,NO,Gray-box,Partial,YES,High,Low,1,1,0,0,1,1,4
2024,IEEE,DeepShuffle_A_Lightweight_Defense_Framework_against_Adversarial_Fault_Injection_Attacks_on_Deep_Neural_Networks_in_Multi-Tenant_Cloud-FPGA.pdf,DeepShufﬂe: A Lightweight Defense Framework against Adversarial Fault Injection Attacks on Deep Neural Networks in Multi-Tenant Cloud-FPGA Yukui Luo N,Attacks on Deep Neural Networks in Multi-Tenant Cloud-FPGA Yukui Luo Northeastern University luo.yuk@northeastern.eduAdnan Siraj Rakin Binghamton University,def,Evasion,DL,Images,YES,YES,NO,Black-box,,NO,High,Low,0,1,0,0,0,1,2
2024,IEEE,Distribution_Preserving_Backdoor_Attack_in_Self-supervised_Learning.pdf,"Distribution Preserving Backdoor Attack in Self-supervised Learning Guanhong Tao1⇤, Zhenting Wang2⇤, Shiwei Feng1, Guangyu Shen1, Shiqing Ma3, Xiangyu","Distribution Preserving Backdoor Attack in Self-supervised Learning Guanhong Tao1⇤, Zhenting Wang2⇤, Shiwei Feng1, Guangyu Shen1, Shiqing Ma3, Xiangyu Zhang1 1Purdue University,2Rutgers University,3Un",atk,Poisoning,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2024,IEEE,Dropout_Attacks.pdf,"Dropout Attacks Andrew Yuan, Alina Oprea, and Cheng Tan Northeastern University Abstract —Dropout is a common operator in deep learning, aiming to pre","Dropout Attacks Andrew Yuan, Alina Oprea, and Cheng Tan Northeastern University Abstract —Dropout is a common operator in deep learning, aiming to prevent overﬁtting by randomly dropping neurons",atk,Poisoning,DL,Images,YES,NO,NO,White-box,Full,YES,High,Low,1,1,1,0,1,1,5
2024,IEEE,GrOVe_Ownership_Verification_of_Graph_Neural_Networks_using_Embeddings.pdf,GROV E: Ownership Verification of Graph Neural Networks using Embeddings Asim Waheed University of Waterloo asim.waheed@uwaterloo.caVasisht Duddu Univ,GROV E: Ownership Verification of Graph Neural Networks using Embeddings Asim Waheed University of Waterloo asim.waheed@uwaterloo.caVasisht Duddu University of Waterloo,def,Evasion,DL,Other,YES,YES,NO,Black-box,,NO,Low,Low,0,0,0,0,0,1,1
2024,IEEE,Multi-Instance_Adversarial_Attack_on_GNN-Based_Malicious_Domain_Detection.pdf,"Multi-Instance Adversarial Attack on GNN-Based Malicious Domain Detection Mahmoud Nazzal∗, Issa Khalil§, Abdallah Khreishah∗, NhatHai Phan∗, and Yao M","Mahmoud Nazzal∗, Issa Khalil§, Abdallah Khreishah∗, NhatHai Phan∗, and Yao Ma∗ ∗New Jersey Institute of Technology, Newark, NJ 07102, USA §Qatar Computing Research Institute (QCRI), Hamad Bin Khalifa ",atk,Evasion,DL,Other,YES,YES,NO,Black-box,Partial,NO,Low,Low,0,0,0,0,0,1,1
2024,IEEE,Sabre_Cutting_through_Adversarial_Noise_with_Adaptive_Spectral_Filtering_and_Input_Reconstruction.pdf,Sabre: Cutting through Adversarial Noise with Adaptive Spectral Filtering and Input Reconstruction Alec F. Diallo School of Informatics The University,"Alec F. Diallo School of Informatics The University of Edinburgh Edinburgh, Scotland, UKPaul Patras School of Informatics",def,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2024,IEEE,Side-Channel-Assisted_Reverse-Engineering_of_Encrypted_DNN_Hardware_Accelerator_IP_and_Attack_Surface_Exploration.pdf,"Side-Channel-Assisted Reverse-Engineering of Encrypted DNN Hardware Accelerator IP and Attack Surface Exploration Cheng Gongye, Yukui Luo, Xiaolin Xu,","Accelerator IP and Attack Surface Exploration Cheng Gongye, Yukui Luo, Xiaolin Xu, and Yunsi Fei Department of Electrical & Computer Engineering Northeastern University, Boston, MA Email:{gongye.c, lu",atk,Privacy,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2024,IEEE,SoK_Explainable_Machine_Learning_in_Adversarial_Environments.pdf,SoK: Explainable Machine Learning in Adversarial Environments Maximilian Noppel KASTEL Security Research Labs Karlsruhe Institute of Technology German,KASTEL Security Research Labs Karlsruhe Institute of Technology GermanyChristian Wressnegger KASTEL Security Research Labs Karlsruhe Institute of Technology Germany,atk,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2024,IEEE,Text-CRS_A_Generalized_Certified_Robustness_Framework_against_Textual_Adversarial_Attacks.pdf,"Text-CRS: A Generalized Certified Robustness Framework against Textual Adversarial Attacks Xinyu Zhang∗†, Hanbin Hong†, Yuan Hong†B, Peng Huang∗, Bing","Adversarial Attacks Xinyu Zhang∗†, Hanbin Hong†, Yuan Hong†B, Peng Huang∗, Binghui Wang‡, Zhongjie Ba∗B, Kui Ren∗ ∗Zhejiang University,†University of Connecticut,‡Illinois Institute of Technology {xin",def,Evasion,DL,Text,NO,YES,NO,White-box,,NO,,Low,0,0,1,1,0,1,3
2024,IEEE,Why_Does_Little_Robustness_Help_A_Further_Step_Towards_Understanding_Adversarial_Transferability.pdf,"Why Does Little Robustness Help? A Further Step Towards Understanding Adversarial Transferability Yechao Zhang1,2,3,4∗, Shengshan Hu1,2,3,4∗, Leo Yu Z",2Services Computing Technology and System Lab3Hubei Engineering Research Center on Big Data Security 4Hubei Key Laboratory of Distributed System Security5Cluster and Grid Computing Lab ∗School of Cybe,atk,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2024,NDS,2024-115-paper.pdf,"Improving the Robustness of Transformer-based Large Language Models with Dynamic Attention Lujia Shen, Yuwen Pu, ","Large Language Models with Dynamic Attention Lujia Shen, Yuwen Pu, ",def,Evasion,DL,Text,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2024,NDS,2024-1190-paper.pdf,DEMASQ: Unmasking the ChatGPT Wordsmith Kavita Kumari Technical University of Darmstadt kavita.kumari@trust.tu-darmstadt.deAlessandro Pegoraro Technic,DEMASQ: Unmasking the ChatGPT Wordsmith Kavita Kumari Technical University of Darmstadt kavita.kumari@trust.tu-darmstadt.deAlessandro Pegoraro Technical University of Darmstadt,def,Evasion,DL,Text,YES,NO,NO,Black-box,,YES,High,Low,1,1,0,0,1,1,4
2024,NDS,2024-1323-paper.pdf,SLMIA-SR: Speaker-Level Membership Inference Attacks against Speaker Recognition Systems Guangke Chen ShanghaiTech University chengk@shanghaitech.edu.,Attacks against Speaker Recognition Systems Guangke Chen ShanghaiTech University chengk@shanghaitech.edu.cnYedi Zhang National University of Singapore,atk,Privacy,DL,Audio,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2024,NDS,2024-1366-paper.pdf,Automatic Adversarial Adaption for Stealthy Poisoning Attacks in Federated Learning Torsten Krauß University of W ¨urzburg torsten.krauss@uni-wuerzbur,Poisoning Attacks in Federated Learning Torsten Krauß University of W ¨urzburg torsten.krauss@uni-wuerzburg.deJan K ¨onig University of W ¨urzburg,atk,Poisoning,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2024,NDS,2024-14-paper.pdf,Overconﬁdence is a Dangerous Thing:  Mitigating Membership Inference Attacks  by Enforcing Less Conﬁdent Prediction Zitao Chen University of British C,by Enforcing Less Conﬁdent Prediction Zitao Chen University of British Columbia zitaoc@ece.ubc.caKarthik Pattabiraman University of British Columbia,def,Privacy,DL,Images,YES,YES,NO,Black-box,,NO,Low,Low,0,0,0,0,0,1,1
2024,NDS,2024-158-paper.pdf,"CamPro : Camera-based Anti-Facial Recognition Wenjun Zhu, Yuan Sun, Jiani Liu, Yushi Cheng, Xiaoyu Ji*, Wenyuan Xu USSLAB, Zhejiang University {zwj ,s","CamPro : Camera-based Anti-Facial Recognition Wenjun Zhu, Yuan Sun, Jiani Liu, Yushi Cheng, Xiaoyu Ji*, Wenyuan Xu USSLAB, Zhejiang University {zwj ,sytsang,jianiliu,yushicheng,xji,wyxu }@zju.edu.cn A",atk,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2024,NDS,2024-164-paper.pdf,Enhance Stealthiness and Transferability of Adversarial Attacks with Class Activation Mapping Ensemble Attack Hui Xia Ocean University of China xiahu,Ensemble Attack Hui Xia Ocean University of China xiahui@ouc.edu.cnRui Zhang Ocean University of China,atk,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2024,NDS,2024-188-paper.pdf,"MASTER KEY: Automated Jailbreaking of Large Language Model Chatbots Gelei Deng1§, Yi Liu1§, Yuekang Li2†, Kailong Wang3, Ying Zhang4, Zefeng Li1, Haoy","Gelei Deng1§, Yi Liu1§, Yuekang Li2†, Kailong Wang3, Ying Zhang4, Zefeng Li1, Haoyu Wang3, Tianwei Zhang1, and Yang Liu1 1Nanyang Technological University,2University of New South Wales, 3Huazhong Uni",atk,Evasion,DL,Text,YES,NO,NO,Black-box,,NO,High,High,0,1,0,0,1,1,3
2024,NDS,2024-200-paper.pdf,"Detecting V oice Cloning Attacks via Timbre Watermarking Chang Liu1, Jie Zhang2†, Tianwei Zhang2, Xi Yang1, Weiming Zhang1†, and Nenghai Yu1 1Universi","Watermarking Chang Liu1, Jie Zhang2†, Tianwei Zhang2, Xi Yang1, Weiming Zhang1†, and Nenghai Yu1 1University of Science and Technology of China 2Nanyang Technological University †Corresponding Authors",def,Evasion,DL,Audio,YES,YES,YES,White-box,Full,NO,Low,Low,0,0,1,0,0,0,1
2024,NDS,2024-216-paper.pdf,Attributions for ML-based ICS Anomaly Detection: From Theory to Practice Clement Fung Carnegie Mellon University clementf@cs.cmu.eduEric Zeng Carnegie,ICS Anomaly Detection: From Theory to Practice Clement Fung Carnegie Mellon University clementf@cs.cmu.eduEric Zeng Carnegie Mellon University,atk,Evasion,DL,Other,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2024,NDS,2024-233-paper.pdf,CrowdGuard: Federated Backdoor Detection in Federated Learning Phillip Rieger∗ Technical University of Darmstadt phillip.rieger@trust.tu-darmstadt.deT,Federated Learning Phillip Rieger∗ Technical University of Darmstadt phillip.rieger@trust.tu-darmstadt.deTorsten Krauß∗ University of W ¨urzburg,def,Poisoning,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2024,NDS,2024-238-paper.pdf,"LMSanitator : Defending Prompt-Tuning Against Task-Agnostic Backdoors Chengkun Wei∗¶, Wenlong Meng∗¶, Zhikun Zhang∗†‡∥, Min Chen‡, Minghu Zhao∗, Wenji","Chengkun Wei∗¶, Wenlong Meng∗¶, Zhikun Zhang∗†‡∥, Min Chen‡, Minghu Zhao∗, Wenjing Fang§, Lei Wang§, Zihui Zhang∗, Wenzhi Chen∗∥ ∗Zhejiang University,†Stanford University,‡CISPA Helmholtz Center for I",def,Poisoning,DL,Text,YES,YES,NO,Black-box,,YES,Low,Low,1,0,0,0,0,1,2
2024,NDS,2024-30-paper.pdf,Inaudible Adversarial Perturbation: Manipulating the Recognition of User Speech in Real Time Xinfeng Li Zhejiang University xinfengli@zju.edu.cn Zihan,Recognition of User Speech in Real Time Xinfeng Li Zhejiang University xinfengli@zju.edu.cn Zihan Zeng,atk,Evasion,DL,Audio,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2024,NDS,2024-325-paper (1).pdf,Transpose Attack: Stealing Datasets with Bidirectional Training Guy Amit Ben Gurion University guy5@post.bgu.ac.ilMoshe Levy Ben Gurion University mos,Transpose Attack: Stealing Datasets with Bidirectional Training Guy Amit Ben Gurion University guy5@post.bgu.ac.ilMoshe Levy Ben Gurion University,atk,Privacy,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2024,NDS,2024-325-paper.pdf,Transpose Attack: Stealing Datasets with Bidirectional Training Guy Amit Ben Gurion University guy5@post.bgu.ac.ilMoshe Levy Ben Gurion University mos,Transpose Attack: Stealing Datasets with Bidirectional Training Guy Amit Ben Gurion University guy5@post.bgu.ac.ilMoshe Levy Ben Gurion University,atk,Privacy,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2024,NDS,2024-326-paper.pdf,"Crafter: Facial Feature Crafting against Inversion-based Identity Theft on Deep Models Shiming Wang1, Zhe Ji1, Liyao Xiang1†, Hao Zhang1, Xinbing Wang","Inversion-based Identity Theft on Deep Models Shiming Wang1, Zhe Ji1, Liyao Xiang1†, Hao Zhang1, Xinbing Wang1, Chenghu Zhou2, Bo Li3 1Shanghai Jiao Tong University,2Chinese Academy of Science,3Hong K",def,Privacy,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2024,NDS,2024-334-paper.pdf,"Sneaky Spikes: Uncovering Stealthy  Backdoor Attacks in Spiking Neural  Networks with Neuromorphic Data Gorka Abad Radboud University, The Netherlands","Networks with Neuromorphic Data Gorka Abad Radboud University, The Netherlands & Ikerlan Research Centre, Spain abad.gorka@ru.nlO˘guzhan Ersoy",atk,Poisoning,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2024,NDS,2024-360-paper.pdf,FP-Fed: Privacy-Preserving Federated Detection of Browser Fingerprinting Meenatchi Sundaram Muthu Selva Annamalai University College London meenatchi.,Browser Fingerprinting Meenatchi Sundaram Muthu Selva Annamalai University College London meenatchi.annamalai.22@ucl.ac.ukIgor Bilogrevic Google,def,Privacy,Traditional,Other,YES,NO,NO,Black-box,,NO,,Low,0,0,0,0,1,1,2
2024,NDS,2024-380-paper.pdf,MPCD IFF: Testing and Repairing MPC-Hardened Deep Learning Models Qi Pangy Carnegie Mellon University qpang@andrew.cmu.eduYuanyuan Yuan HKUST yyuanaq@,Deep Learning Models Qi Pangy Carnegie Mellon University qpang@andrew.cmu.eduYuanyuan Yuan HKUST,def,Evasion,DL,Images,YES,YES,NO,Black-box,,NO,High,Low,0,1,0,0,0,1,2
2024,NDS,2024-441-paper.pdf,"GraphGuard: Detecting and Counteracting Training Data Misuse in Graph Neural Networks Bang Wu∗†1, He Zhang†, Xiangwen Yang†, Shuo Wang∗‡, Minhui Xue∗,","Bang Wu∗†1, He Zhang†, Xiangwen Yang†, Shuo Wang∗‡, Minhui Xue∗, Shirui Pan§and Xingliang Yuan† ∗CSIRO’s Data61, Australia †Monash University, Australia ‡Shanghai Jiao Tong University, China §Griffith",def,Privacy,DL,Other,YES,YES,NO,Black-box,,NO,Low,Low,0,0,0,0,0,1,1
2024,NDS,2024-450-paper.pdf,"Gradient Shaping: Enhancing Backdoor Attack Against Reverse Engineering Rui Zhu⇤, Di Tang⇤, Siyuan Tang⇤, Zihao Wang⇤, Guanhong Tao†, Shiqing Ma‡, Xia","Against Reverse Engineering Rui Zhu⇤, Di Tang⇤, Siyuan Tang⇤, Zihao Wang⇤, Guanhong Tao†, Shiqing Ma‡, Xiaofeng Wang⇤, Haixu Tang⇤ ⇤Indiana University Bloomington Emails: zhu11@iu.edu, tangd@iu.edu, t",atk,Poisoning,DL,Images,YES,YES,NO,Black-box,Partial,YES,High,Low,1,1,0,0,0,1,3
2024,NDS,2024-545-paper.pdf,Parrot-Trained Adversarial Examples: Pushing the Practicality of Black-Box Audio Attacks against Speaker Recognition Models Rui Duan University of Sou,Speaker Recognition Models Rui Duan University of South Florida ruiduan@usf.eduZhe Qu Central South University,atk,Evasion,DL,Audio,YES,YES,YES,Black-box,,NO,,Low,0,0,0,0,0,0,0
2024,NDS,2024-620-paper.pdf,FreqFed : A Frequency Analysis-Based Approach for Mitigating Poisoning Attacks in Federated Learning Hossein Fereidooni Technical University of Darmst,Mitigating Poisoning Attacks in Federated Learning Hossein Fereidooni Technical University of Darmstadt1 hossein.fereidooni@trust.tu-darmstadt.deAlessandro Pegoraro Technical University of Darmstadt,def,Poisoning,DL,Images,YES,NO,NO,Black-box,,NO,,Low,0,0,0,0,1,1,2
2024,NDS,2024-81-paper.pdf,"Low-Quality Training Data Only? A Robust Framework for Detecting Encrypted Malicious Network Traffic Yuqi Qing§∗, Qilei Yin†∗, Xinhao Deng§, Yihao Che","for Detecting Encrypted Malicious Network Traffic Yuqi Qing§∗, Qilei Yin†∗, Xinhao Deng§, Yihao Chen¶, Zhuotao Liu§, Kun Sun‡, Ke Xu¶, Jia Zhang§, Qi Li§, §Institute for Network Sciences and Cyberspac",def,,DL,Malware,YES,YES,NO,Black-box,,NO,Low,Low,0,0,0,0,0,1,1
2024,NDS,2024-84-paper.pdf,Group-based Robustness: A General Framework for Customized Robustness in the Real World Weiran Lin Carnegie Mellon University weiranl@andrew.cmu.eduKe,in the Real World Weiran Lin Carnegie Mellon University weiranl@andrew.cmu.eduKeane Lucas Carnegie Mellon University,both,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2024,NDS,2024-90-paper.pdf,"TextGuard: Provable Defense against Backdoor Attacks on Text Classification Hengzhi Pei1, Jinyuan Jia1,3, Wenbo Guo2,4, Bo Li1, Dawn Song2 1UIUC,2UC B","Attacks on Text Classification Hengzhi Pei1, Jinyuan Jia1,3, Wenbo Guo2,4, Bo Li1, Dawn Song2 1UIUC,2UC Berkeley,3Penn State,4Purdue University {hpei4, lbo }@illinois.edu, jinyuan@psu.edu, henrygwb@be",def,Poisoning,DL,Text,YES,YES,NO,White-box,Full,NO,Low,Low,0,0,1,0,0,1,2
2024,NDS,2024-920-paper.pdf,"DorPatch: Distributed and Occlusion-Robust Adversarial Patch to Evade Certifiable Defenses Chaoxiang He∗, Xiaojing Ma∗1, Bin B. Zhu†, Yimiao Zeng∗, Ha","Chaoxiang He∗, Xiaojing Ma∗1, Bin B. Zhu†, Yimiao Zeng∗, Hanqing Hu∗, Xiaofan Bai∗, Hai Jin∗, and Dongmei Zhang† ∗Huazhong University of Science and Technology †Microsoft Emails: {hechaoxiang, lindahu",atk,Evasion,DL,Images,YES,YES,NO,White-box,Full,YES,High,Low,1,1,1,0,0,1,4
2024,USENIX,2402.18104v2.pdf,"Making Them Ask and Answer: Jailbreaking Large Language Models in Few Queries via Disguise and Reconstruction Tong Liu1,2, Yingjie Zhang1,2, Zhe Zhao3","Tong Liu1,2, Yingjie Zhang1,2, Zhe Zhao3, Yinpeng Dong3,4, Guozhu Meng1,2,∗, Kai Chen1,2 1Institute of Information Engineering, Chinese Academy of Sciences, China 2School of Cyber Security, University",atk,Evasion,DL,Text,YES,YES,NO,Black-box,,NO,Low,Low,0,0,0,0,0,1,1
